EmployeeID,DeviceID,Location,Vendor,Product,DeploymentType,EntitledLicenses,ActualUsage
14305,DEV-14305,US,Oracle DB,Oracle 21c,On-Prem,5,4
14306,DEV-14306,UK,Adobe CC,Illustrator,On-Prem,1,0
14307,DEV-14307,US,Microsoft 365,Teams,On-Prem,4,4
14308,DEV-14308,Singapore,SQL Server,SQL 2019,On-Prem,4,3
14309,DEV-14309,India,Salesforce,CRM Cloud,On-Prem,1,1
14310,DEV-14310,India,SQL Server,SQL 2019,Cloud,3,0
14311,DEV-14311,Germany,Zoom,Zoom Meetings,Cloud,5,5
14312,DEV-14312,Germany,SQL Server,SQL 2022,Cloud,5,1
14313,DEV-14313,US,Zoom,Zoom Meetings,On-Prem,4,0
14314,DEV-14314,UK,Microsoft 365,Word,On-Prem,3,3
14315,DEV-14315,US,Adobe CC,Photoshop,On-Prem,2,2
14316,DEV-14316,US,Salesforce,CRM Cloud,On-Prem,2,2
14317,DEV-14317,India,Oracle DB,Oracle 21c,On-Prem,5,3
14318,DEV-14318,Singapore,Microsoft 365,PowerPoint,On-Prem,4,0
14319,DEV-14319,India,Oracle DB,Oracle 21c,Cloud,2,0
14320,DEV-14320,Singapore,Zoom,Zoom Meetings,Cloud,4,3
14321,DEV-14321,India,SQL Server,SQL 2019,Cloud,2,0
14322,DEV-14322,Germany,Adobe CC,Illustrator,Cloud,4,1
14323,DEV-14323,Singapore,Microsoft 365,Excel,On-Prem,5,2
14324,DEV-14324,Germany,SQL Server,SQL 2019,Cloud,2,1
14325,DEV-14325,Singapore,Oracle DB,Oracle 19c,Cloud,4,0
14326,DEV-14326,Germany,Microsoft 365,PowerPoint,On-Prem,2,2
14327,DEV-14327,UK,Adobe CC,Photoshop,On-Prem,2,1
14328,DEV-14328,US,Salesforce,CRM Cloud,Cloud,1,1
14329,DEV-14329,India,Salesforce,CRM Cloud,Cloud,2,0
14330,DEV-14330,Singapore,Microsoft 365,PowerPoint,On-Prem,3,0
14331,DEV-14331,Germany,Oracle DB,Oracle 19c,On-Prem,5,1
14332,DEV-14332,Singapore,Salesforce,CRM Cloud,On-Prem,4,3
14333,DEV-14333,Germany,SQL Server,SQL 2019,Cloud,4,0
14334,DEV-14334,Germany,SQL Server,SQL 2019,Cloud,4,4
14335,DEV-14335,UK,Microsoft 365,PowerPoint,On-Prem,4,0
14336,DEV-14336,Singapore,Microsoft 365,Teams,On-Prem,3,1
14337,DEV-14337,Singapore,Zoom,Zoom Meetings,Cloud,3,2
14338,DEV-14338,India,Zoom,Zoom Meetings,On-Prem,2,2
14339,DEV-14339,UK,Zoom,Zoom Meetings,Cloud,1,1
14340,DEV-14340,India,Zoom,Zoom Meetings,Cloud,5,5
14341,DEV-14341,India,Zoom,Zoom Meetings,Cloud,3,1
14342,DEV-14342,US,Adobe CC,Premiere Pro,On-Prem,2,1
14343,DEV-14343,UK,Oracle DB,Oracle 21c,Cloud,5,1
14344,DEV-14344,UK,SQL Server,SQL 2019,On-Prem,2,2
14345,DEV-14345,US,Adobe CC,Premiere Pro,On-Prem,2,1
14346,DEV-14346,India,Salesforce,CRM Cloud,On-Prem,4,2
14347,DEV-14347,UK,Oracle DB,Oracle 19c,On-Prem,1,0
14348,DEV-14348,Germany,SQL Server,SQL 2019,On-Prem,3,0
14349,DEV-14349,India,Zoom,Zoom Meetings,On-Prem,2,2
14350,DEV-14350,Germany,Zoom,Zoom Meetings,Cloud,1,0
14351,DEV-14351,US,Salesforce,CRM Cloud,On-Prem,1,0
14352,DEV-14352,Singapore,Zoom,Zoom Meetings,Cloud,1,0
14353,DEV-14353,UK,Microsoft 365,Excel,Cloud,5,1
14354,DEV-14354,UK,Microsoft 365,PowerPoint,Cloud,5,4
14355,DEV-14355,Singapore,Zoom,Zoom Meetings,Cloud,2,2
14356,DEV-14356,India,Zoom,Zoom Meetings,Cloud,3,2
14357,DEV-14357,US,SQL Server,SQL 2019,On-Prem,3,0
14358,DEV-14358,Singapore,Oracle DB,Oracle 21c,On-Prem,3,1
14359,DEV-14359,Singapore,SQL Server,SQL 2019,Cloud,3,3
14360,DEV-14360,Germany,SQL Server,SQL 2022,Cloud,5,3
14361,DEV-14361,India,Adobe CC,Premiere Pro,On-Prem,4,4
14362,DEV-14362,US,SQL Server,SQL 2019,Cloud,5,5
14363,DEV-14363,Germany,Salesforce,CRM Cloud,Cloud,1,0
14364,DEV-14364,US,Salesforce,CRM Cloud,Cloud,2,0
14365,DEV-14365,Singapore,Microsoft 365,PowerPoint,Cloud,3,2
14366,DEV-14366,Germany,Oracle DB,Oracle 21c,Cloud,1,1
14367,DEV-14367,India,Oracle DB,Oracle 19c,Cloud,2,0
14368,DEV-14368,US,Adobe CC,Illustrator,Cloud,1,0
14369,DEV-14369,US,Salesforce,CRM Cloud,On-Prem,5,0
14370,DEV-14370,UK,Zoom,Zoom Meetings,Cloud,4,4
14371,DEV-14371,UK,Adobe CC,Photoshop,Cloud,4,2
14372,DEV-14372,India,SQL Server,SQL 2019,On-Prem,2,1
14373,DEV-14373,UK,Adobe CC,Illustrator,On-Prem,1,1
14374,DEV-14374,UK,Microsoft 365,Teams,On-Prem,1,1
14375,DEV-14375,US,Adobe CC,Illustrator,On-Prem,2,0
14376,DEV-14376,UK,Adobe CC,Illustrator,On-Prem,5,5
14377,DEV-14377,UK,Zoom,Zoom Meetings,Cloud,1,0
14378,DEV-14378,US,SQL Server,SQL 2022,On-Prem,3,1
14379,DEV-14379,India,Adobe CC,Premiere Pro,On-Prem,2,0
14380,DEV-14380,US,Microsoft 365,PowerPoint,On-Prem,1,0
14381,DEV-14381,US,Microsoft 365,Excel,Cloud,4,4
14382,DEV-14382,US,SQL Server,SQL 2019,Cloud,2,0
14383,DEV-14383,Germany,Zoom,Zoom Meetings,On-Prem,1,0
14384,DEV-14384,UK,Salesforce,CRM Cloud,On-Prem,4,4
14385,DEV-14385,Singapore,Microsoft 365,Excel,Cloud,4,2
14386,DEV-14386,India,Zoom,Zoom Meetings,Cloud,3,0
14387,DEV-14387,Singapore,Zoom,Zoom Meetings,On-Prem,1,0
14388,DEV-14388,India,Microsoft 365,PowerPoint,Cloud,3,2
14389,DEV-14389,India,Salesforce,CRM Cloud,On-Prem,5,4
14390,DEV-14390,US,Adobe CC,Premiere Pro,On-Prem,3,1
14391,DEV-14391,Singapore,Oracle DB,Oracle 19c,Cloud,2,1
14392,DEV-14392,India,SQL Server,SQL 2022,On-Prem,4,0
14393,DEV-14393,UK,Microsoft 365,Excel,On-Prem,2,0
14394,DEV-14394,UK,Oracle DB,Oracle 19c,Cloud,1,0
14395,DEV-14395,UK,Oracle DB,Oracle 19c,Cloud,1,1
14396,DEV-14396,US,Salesforce,CRM Cloud,Cloud,4,2
14397,DEV-14397,Singapore,Adobe CC,Photoshop,Cloud,4,4
14398,DEV-14398,US,Oracle DB,Oracle 19c,Cloud,4,4
14399,DEV-14399,India,Oracle DB,Oracle 21c,On-Prem,2,1
14400,DEV-14400,UK,Oracle DB,Oracle 21c,On-Prem,4,4
14401,DEV-14401,US,Zoom,Zoom Meetings,Cloud,5,3
14402,DEV-14402,India,Microsoft 365,Word,Cloud,2,1
14403,DEV-14403,India,Microsoft 365,Word,On-Prem,5,0
14404,DEV-14404,US,Salesforce,CRM Cloud,On-Prem,1,0
14405,DEV-14405,US,Adobe CC,Photoshop,On-Prem,5,0
14406,DEV-14406,Singapore,Salesforce,CRM Cloud,Cloud,4,3
14407,DEV-14407,US,Adobe CC,Premiere Pro,On-Prem,2,1
14408,DEV-14408,UK,Adobe CC,Photoshop,Cloud,4,2
14409,DEV-14409,Singapore,Salesforce,CRM Cloud,On-Prem,2,2
14410,DEV-14410,Germany,Adobe CC,Premiere Pro,On-Prem,1,0
14411,DEV-14411,US,Salesforce,CRM Cloud,On-Prem,4,3
14412,DEV-14412,UK,Adobe CC,Premiere Pro,On-Prem,4,3
14413,DEV-14413,India,Microsoft 365,Teams,Cloud,3,2
14414,DEV-14414,Germany,Zoom,Zoom Meetings,Cloud,2,1
14415,DEV-14415,US,Adobe CC,Premiere Pro,Cloud,3,1
14416,DEV-14416,UK,Microsoft 365,PowerPoint,Cloud,4,0
14417,DEV-14417,UK,Oracle DB,Oracle 19c,Cloud,5,4
14418,DEV-14418,India,Adobe CC,Photoshop,Cloud,1,1
14419,DEV-14419,India,Microsoft 365,Teams,On-Prem,3,0
14420,DEV-14420,India,Adobe CC,Photoshop,Cloud,4,0
14421,DEV-14421,US,Salesforce,CRM Cloud,Cloud,4,2
14422,DEV-14422,Germany,Zoom,Zoom Meetings,On-Prem,1,0
14423,DEV-14423,US,SQL Server,SQL 2019,On-Prem,1,0
14424,DEV-14424,US,Adobe CC,Illustrator,Cloud,2,2
14425,DEV-14425,US,SQL Server,SQL 2022,Cloud,1,1
14426,DEV-14426,UK,Salesforce,CRM Cloud,On-Prem,2,0
14427,DEV-14427,Singapore,Salesforce,CRM Cloud,Cloud,5,2
14428,DEV-14428,Germany,SQL Server,SQL 2019,On-Prem,3,2
14429,DEV-14429,UK,Adobe CC,Illustrator,On-Prem,1,1
14430,DEV-14430,Singapore,Adobe CC,Illustrator,Cloud,5,4
14431,DEV-14431,Singapore,Adobe CC,Premiere Pro,Cloud,1,0
14432,DEV-14432,UK,Salesforce,CRM Cloud,On-Prem,1,1
14433,DEV-14433,US,Zoom,Zoom Meetings,Cloud,1,0
14434,DEV-14434,Germany,Oracle DB,Oracle 19c,On-Prem,1,1
14435,DEV-14435,Germany,Oracle DB,Oracle 19c,Cloud,5,1
14436,DEV-14436,US,SQL Server,SQL 2022,On-Prem,5,5
14437,DEV-14437,US,Adobe CC,Photoshop,Cloud,1,0
14438,DEV-14438,US,Zoom,Zoom Meetings,Cloud,2,1
14439,DEV-14439,US,SQL Server,SQL 2019,Cloud,2,0
14440,DEV-14440,Singapore,Oracle DB,Oracle 21c,On-Prem,4,2
14441,DEV-14441,UK,Salesforce,CRM Cloud,Cloud,4,2
14442,DEV-14442,Singapore,Salesforce,CRM Cloud,On-Prem,2,0
14443,DEV-14443,US,Microsoft 365,Excel,Cloud,3,0
14444,DEV-14444,Singapore,Microsoft 365,Word,On-Prem,2,2
14445,DEV-14445,US,SQL Server,SQL 2022,Cloud,5,4
14446,DEV-14446,Germany,Microsoft 365,Excel,On-Prem,4,1
14447,DEV-14447,US,SQL Server,SQL 2022,Cloud,5,5
14448,DEV-14448,US,Adobe CC,Illustrator,On-Prem,5,3
14449,DEV-14449,India,Zoom,Zoom Meetings,On-Prem,3,0
14450,DEV-14450,US,Zoom,Zoom Meetings,Cloud,2,2
14451,DEV-14451,Germany,Salesforce,CRM Cloud,On-Prem,1,0
14452,DEV-14452,UK,Oracle DB,Oracle 19c,On-Prem,3,3
14453,DEV-14453,Germany,Zoom,Zoom Meetings,On-Prem,5,0
14454,DEV-14454,UK,Adobe CC,Premiere Pro,Cloud,4,0
14455,DEV-14455,India,Microsoft 365,Excel,Cloud,3,1
14456,DEV-14456,India,Salesforce,CRM Cloud,On-Prem,1,1
14457,DEV-14457,UK,SQL Server,SQL 2022,Cloud,2,0
14458,DEV-14458,India,Adobe CC,Premiere Pro,Cloud,4,2
14459,DEV-14459,UK,Adobe CC,Premiere Pro,On-Prem,3,0
14460,DEV-14460,US,SQL Server,SQL 2019,On-Prem,2,0
14461,DEV-14461,Singapore,Microsoft 365,Excel,On-Prem,5,5
14462,DEV-14462,Germany,Adobe CC,Photoshop,Cloud,4,1
14463,DEV-14463,UK,Oracle DB,Oracle 19c,Cloud,5,3
14464,DEV-14464,Germany,Adobe CC,Illustrator,On-Prem,5,3
14465,DEV-14465,Germany,Salesforce,CRM Cloud,On-Prem,4,3
14466,DEV-14466,Singapore,Salesforce,CRM Cloud,Cloud,2,2
14467,DEV-14467,India,Adobe CC,Premiere Pro,On-Prem,4,3
14468,DEV-14468,US,Microsoft 365,Word,Cloud,3,2
14469,DEV-14469,Singapore,SQL Server,SQL 2019,Cloud,4,4
14470,DEV-14470,UK,Zoom,Zoom Meetings,Cloud,3,0
14471,DEV-14471,Germany,Microsoft 365,Word,Cloud,4,1
14472,DEV-14472,India,SQL Server,SQL 2022,Cloud,2,2
14473,DEV-14473,India,Oracle DB,Oracle 19c,On-Prem,5,2
14474,DEV-14474,US,SQL Server,SQL 2019,On-Prem,2,0
14475,DEV-14475,US,Adobe CC,Photoshop,Cloud,3,0
14476,DEV-14476,UK,Salesforce,CRM Cloud,Cloud,4,1
14477,DEV-14477,US,Salesforce,CRM Cloud,On-Prem,1,0
14478,DEV-14478,Singapore,Oracle DB,Oracle 19c,Cloud,3,1
14479,DEV-14479,India,Microsoft 365,Word,Cloud,5,2
14480,DEV-14480,US,Adobe CC,Premiere Pro,On-Prem,4,0
14481,DEV-14481,UK,Microsoft 365,Word,Cloud,5,5
14482,DEV-14482,US,Microsoft 365,Word,On-Prem,3,0
14483,DEV-14483,India,Adobe CC,Photoshop,Cloud,1,1
14484,DEV-14484,Germany,Salesforce,CRM Cloud,Cloud,4,3
14485,DEV-14485,India,Zoom,Zoom Meetings,On-Prem,1,0
14486,DEV-14486,Germany,Microsoft 365,Excel,Cloud,4,3
14487,DEV-14487,US,Adobe CC,Illustrator,On-Prem,1,0
14488,DEV-14488,Singapore,Salesforce,CRM Cloud,Cloud,2,0
14489,DEV-14489,Singapore,Oracle DB,Oracle 21c,Cloud,4,3
14490,DEV-14490,US,Microsoft 365,PowerPoint,On-Prem,3,1
14491,DEV-14491,Germany,Microsoft 365,PowerPoint,On-Prem,3,3
14492,DEV-14492,Singapore,SQL Server,SQL 2022,Cloud,5,4
14493,DEV-14493,India,Microsoft 365,Teams,On-Prem,5,4
14494,DEV-14494,UK,Adobe CC,Illustrator,Cloud,5,3
14495,DEV-14495,UK,Adobe CC,Premiere Pro,On-Prem,1,1
14496,DEV-14496,Germany,Adobe CC,Illustrator,Cloud,4,3
14497,DEV-14497,UK,Oracle DB,Oracle 19c,Cloud,1,0
14498,DEV-14498,India,Microsoft 365,Excel,Cloud,5,5
14499,DEV-14499,Singapore,Salesforce,CRM Cloud,Cloud,3,2
14500,DEV-14500,Germany,Oracle DB,Oracle 19c,Cloud,1,0
14501,DEV-14501,Singapore,Salesforce,CRM Cloud,Cloud,4,1
14502,DEV-14502,UK,Salesforce,CRM Cloud,On-Prem,2,2
14503,DEV-14503,US,Zoom,Zoom Meetings,On-Prem,2,0
14504,DEV-14504,Singapore,SQL Server,SQL 2019,On-Prem,4,2
14505,DEV-14505,India,SQL Server,SQL 2019,On-Prem,2,2
14506,DEV-14506,UK,Adobe CC,Illustrator,On-Prem,5,2
14507,DEV-14507,US,Zoom,Zoom Meetings,Cloud,4,0
14508,DEV-14508,Singapore,Adobe CC,Photoshop,On-Prem,4,1
14509,DEV-14509,Germany,Zoom,Zoom Meetings,On-Prem,5,3
14510,DEV-14510,US,Adobe CC,Premiere Pro,On-Prem,5,0
14511,DEV-14511,Singapore,Oracle DB,Oracle 19c,On-Prem,1,1
14512,DEV-14512,Singapore,Zoom,Zoom Meetings,On-Prem,5,2
14513,DEV-14513,India,SQL Server,SQL 2022,Cloud,2,0
14514,DEV-14514,US,Salesforce,CRM Cloud,On-Prem,4,4
14515,DEV-14515,UK,Salesforce,CRM Cloud,On-Prem,2,2
14516,DEV-14516,UK,Zoom,Zoom Meetings,On-Prem,1,1
14517,DEV-14517,UK,Microsoft 365,Word,Cloud,1,1
14518,DEV-14518,Singapore,Salesforce,CRM Cloud,Cloud,4,0
14519,DEV-14519,UK,Zoom,Zoom Meetings,On-Prem,4,3
14520,DEV-14520,India,Salesforce,CRM Cloud,Cloud,2,1
14521,DEV-14521,UK,Adobe CC,Premiere Pro,On-Prem,3,3
14522,DEV-14522,UK,Oracle DB,Oracle 21c,Cloud,5,1
14523,DEV-14523,Singapore,Zoom,Zoom Meetings,On-Prem,4,2
14524,DEV-14524,UK,Adobe CC,Photoshop,On-Prem,3,1
14525,DEV-14525,UK,Oracle DB,Oracle 19c,On-Prem,2,2
14526,DEV-14526,Germany,Zoom,Zoom Meetings,On-Prem,5,0
14527,DEV-14527,Germany,Oracle DB,Oracle 19c,On-Prem,5,4
14528,DEV-14528,UK,Salesforce,CRM Cloud,On-Prem,2,1
14529,DEV-14529,US,Zoom,Zoom Meetings,On-Prem,5,5
14530,DEV-14530,Singapore,Adobe CC,Illustrator,Cloud,5,0
14531,DEV-14531,Singapore,Zoom,Zoom Meetings,Cloud,4,3
14532,DEV-14532,Germany,Microsoft 365,Teams,On-Prem,2,1
14533,DEV-14533,India,Oracle DB,Oracle 21c,Cloud,4,0
14534,DEV-14534,India,Microsoft 365,Word,Cloud,2,2
14535,DEV-14535,Germany,Adobe CC,Photoshop,On-Prem,3,1
14536,DEV-14536,India,SQL Server,SQL 2019,On-Prem,1,1
14537,DEV-14537,US,Adobe CC,Premiere Pro,On-Prem,4,1
14538,DEV-14538,Singapore,SQL Server,SQL 2019,Cloud,2,0
14539,DEV-14539,US,SQL Server,SQL 2022,Cloud,4,3
14540,DEV-14540,Germany,SQL Server,SQL 2019,Cloud,2,2
14541,DEV-14541,US,Zoom,Zoom Meetings,On-Prem,3,0
14542,DEV-14542,UK,Microsoft 365,Excel,Cloud,4,1
14543,DEV-14543,Singapore,Oracle DB,Oracle 21c,Cloud,5,4
14544,DEV-14544,Singapore,Oracle DB,Oracle 19c,On-Prem,5,0
14545,DEV-14545,Singapore,Salesforce,CRM Cloud,On-Prem,5,4
14546,DEV-14546,Germany,Salesforce,CRM Cloud,On-Prem,2,2
14547,DEV-14547,Singapore,Adobe CC,Illustrator,On-Prem,3,2
14548,DEV-14548,US,Oracle DB,Oracle 19c,On-Prem,4,3
14549,DEV-14549,Germany,Oracle DB,Oracle 21c,Cloud,3,3
14550,DEV-14550,India,SQL Server,SQL 2022,Cloud,2,0
14551,DEV-14551,US,Salesforce,CRM Cloud,Cloud,1,1
14552,DEV-14552,India,SQL Server,SQL 2022,On-Prem,5,3
14553,DEV-14553,UK,Microsoft 365,Excel,On-Prem,4,4
14554,DEV-14554,US,Adobe CC,Illustrator,Cloud,5,5
14555,DEV-14555,Singapore,SQL Server,SQL 2019,On-Prem,1,1
14556,DEV-14556,Germany,Zoom,Zoom Meetings,On-Prem,2,2
14557,DEV-14557,UK,SQL Server,SQL 2022,On-Prem,5,0
14558,DEV-14558,US,Salesforce,CRM Cloud,On-Prem,5,5
14559,DEV-14559,UK,Oracle DB,Oracle 19c,Cloud,5,2
14560,DEV-14560,Germany,Salesforce,CRM Cloud,On-Prem,4,1
14561,DEV-14561,UK,Adobe CC,Photoshop,Cloud,4,3
14562,DEV-14562,US,Salesforce,CRM Cloud,On-Prem,1,1
14563,DEV-14563,India,Zoom,Zoom Meetings,Cloud,3,1
14564,DEV-14564,UK,SQL Server,SQL 2019,Cloud,3,0
14565,DEV-14565,UK,Salesforce,CRM Cloud,On-Prem,2,0
14566,DEV-14566,Singapore,Adobe CC,Illustrator,On-Prem,3,1
14567,DEV-14567,UK,Microsoft 365,Teams,Cloud,1,0
14568,DEV-14568,Germany,Salesforce,CRM Cloud,Cloud,1,1
14569,DEV-14569,UK,Microsoft 365,Word,On-Prem,1,0
14570,DEV-14570,US,Salesforce,CRM Cloud,On-Prem,5,0
14571,DEV-14571,Germany,Oracle DB,Oracle 21c,On-Prem,3,0
14572,DEV-14572,Singapore,Microsoft 365,PowerPoint,Cloud,3,2
14573,DEV-14573,India,Oracle DB,Oracle 19c,On-Prem,2,0
14574,DEV-14574,India,Adobe CC,Photoshop,On-Prem,2,0
14575,DEV-14575,Singapore,Salesforce,CRM Cloud,On-Prem,5,4
14576,DEV-14576,Germany,Salesforce,CRM Cloud,On-Prem,3,2
14577,DEV-14577,UK,Zoom,Zoom Meetings,On-Prem,2,2
14578,DEV-14578,US,Microsoft 365,Excel,Cloud,3,3
14579,DEV-14579,India,SQL Server,SQL 2022,On-Prem,3,3
14580,DEV-14580,Germany,Microsoft 365,Teams,On-Prem,1,1
14581,DEV-14581,India,Microsoft 365,Teams,On-Prem,1,0
14582,DEV-14582,Singapore,Oracle DB,Oracle 19c,On-Prem,3,2
14583,DEV-14583,US,Oracle DB,Oracle 19c,On-Prem,3,1
14584,DEV-14584,India,Adobe CC,Photoshop,Cloud,5,1
14585,DEV-14585,India,SQL Server,SQL 2022,On-Prem,1,1
14586,DEV-14586,Germany,Zoom,Zoom Meetings,On-Prem,2,1
14587,DEV-14587,Singapore,Oracle DB,Oracle 19c,On-Prem,5,0
14588,DEV-14588,India,Salesforce,CRM Cloud,Cloud,5,1
14589,DEV-14589,Germany,Adobe CC,Illustrator,On-Prem,5,0
14590,DEV-14590,Germany,Adobe CC,Premiere Pro,On-Prem,3,3
14591,DEV-14591,US,Adobe CC,Premiere Pro,Cloud,2,2
14592,DEV-14592,Singapore,Salesforce,CRM Cloud,On-Prem,2,2
14593,DEV-14593,UK,Zoom,Zoom Meetings,On-Prem,3,3
14594,DEV-14594,US,Oracle DB,Oracle 21c,On-Prem,1,1
14595,DEV-14595,UK,Adobe CC,Premiere Pro,On-Prem,4,1
14596,DEV-14596,UK,Adobe CC,Photoshop,On-Prem,4,0
14597,DEV-14597,Singapore,Microsoft 365,Excel,Cloud,3,1
14598,DEV-14598,US,Adobe CC,Premiere Pro,On-Prem,2,1
14599,DEV-14599,Singapore,Zoom,Zoom Meetings,On-Prem,1,0
14600,DEV-14600,Germany,Salesforce,CRM Cloud,On-Prem,2,1
14601,DEV-14601,UK,Adobe CC,Premiere Pro,Cloud,2,1
14602,DEV-14602,UK,Salesforce,CRM Cloud,Cloud,4,2
14603,DEV-14603,Germany,Oracle DB,Oracle 19c,Cloud,5,4
14604,DEV-14604,Germany,Zoom,Zoom Meetings,On-Prem,3,2
14605,DEV-14605,UK,Adobe CC,Photoshop,On-Prem,1,1
14606,DEV-14606,US,Oracle DB,Oracle 21c,On-Prem,4,1
14607,DEV-14607,Germany,Salesforce,CRM Cloud,Cloud,1,1
14608,DEV-14608,India,Salesforce,CRM Cloud,Cloud,3,3
14609,DEV-14609,Singapore,Salesforce,CRM Cloud,On-Prem,2,1
14610,DEV-14610,UK,Adobe CC,Photoshop,Cloud,4,1
14611,DEV-14611,UK,Zoom,Zoom Meetings,On-Prem,1,1
14612,DEV-14612,UK,Zoom,Zoom Meetings,Cloud,5,4
14613,DEV-14613,Singapore,Oracle DB,Oracle 19c,On-Prem,5,5
14614,DEV-14614,India,Adobe CC,Illustrator,Cloud,1,0
14615,DEV-14615,Germany,Salesforce,CRM Cloud,On-Prem,4,0
14616,DEV-14616,Singapore,Zoom,Zoom Meetings,Cloud,5,4
14617,DEV-14617,Germany,Salesforce,CRM Cloud,Cloud,5,5
14618,DEV-14618,US,Microsoft 365,Teams,On-Prem,3,2
14619,DEV-14619,UK,Zoom,Zoom Meetings,On-Prem,4,3
14620,DEV-14620,India,SQL Server,SQL 2019,Cloud,1,0
14621,DEV-14621,India,Salesforce,CRM Cloud,On-Prem,4,0
14622,DEV-14622,UK,Oracle DB,Oracle 19c,On-Prem,1,0
14623,DEV-14623,Singapore,SQL Server,SQL 2019,On-Prem,3,3
14624,DEV-14624,Singapore,Microsoft 365,Teams,On-Prem,5,0
14625,DEV-14625,Germany,Microsoft 365,PowerPoint,On-Prem,4,1
14626,DEV-14626,Germany,Salesforce,CRM Cloud,Cloud,4,0
14627,DEV-14627,UK,Oracle DB,Oracle 21c,Cloud,1,1
14628,DEV-14628,India,SQL Server,SQL 2022,Cloud,4,3
14629,DEV-14629,US,Zoom,Zoom Meetings,On-Prem,2,1
14630,DEV-14630,Singapore,Zoom,Zoom Meetings,Cloud,1,1
14631,DEV-14631,Germany,Oracle DB,Oracle 21c,Cloud,4,2
14632,DEV-14632,Singapore,Salesforce,CRM Cloud,Cloud,4,1
14633,DEV-14633,US,Zoom,Zoom Meetings,On-Prem,5,4
14634,DEV-14634,India,Salesforce,CRM Cloud,On-Prem,5,4
14635,DEV-14635,UK,SQL Server,SQL 2022,Cloud,4,2
14636,DEV-14636,Germany,Zoom,Zoom Meetings,On-Prem,2,0
14637,DEV-14637,UK,Salesforce,CRM Cloud,Cloud,1,0
14638,DEV-14638,US,Adobe CC,Illustrator,Cloud,1,0
14639,DEV-14639,Singapore,Adobe CC,Illustrator,Cloud,3,0
14640,DEV-14640,UK,Oracle DB,Oracle 19c,Cloud,4,3
14641,DEV-14641,UK,Zoom,Zoom Meetings,Cloud,5,4
14642,DEV-14642,India,Oracle DB,Oracle 21c,On-Prem,5,3
14643,DEV-14643,US,Microsoft 365,Excel,Cloud,1,0
14644,DEV-14644,India,Zoom,Zoom Meetings,On-Prem,4,4
14645,DEV-14645,Germany,Salesforce,CRM Cloud,On-Prem,1,1
14646,DEV-14646,Germany,Adobe CC,Premiere Pro,On-Prem,5,3
14647,DEV-14647,India,Oracle DB,Oracle 21c,On-Prem,4,4
14648,DEV-14648,UK,SQL Server,SQL 2019,Cloud,5,0
14649,DEV-14649,Germany,Salesforce,CRM Cloud,On-Prem,5,5
14650,DEV-14650,Germany,SQL Server,SQL 2019,Cloud,4,2
14651,DEV-14651,UK,Microsoft 365,Word,On-Prem,2,0
14652,DEV-14652,India,Adobe CC,Premiere Pro,On-Prem,4,1
14653,DEV-14653,UK,Oracle DB,Oracle 21c,Cloud,1,1
14654,DEV-14654,India,Oracle DB,Oracle 19c,Cloud,5,4
14655,DEV-14655,Singapore,Adobe CC,Premiere Pro,Cloud,4,3
14656,DEV-14656,Singapore,Zoom,Zoom Meetings,Cloud,5,2
14657,DEV-14657,Singapore,Adobe CC,Photoshop,On-Prem,4,2
14658,DEV-14658,Singapore,Microsoft 365,Teams,On-Prem,2,1
14659,DEV-14659,US,Microsoft 365,Teams,Cloud,3,2
14660,DEV-14660,US,Salesforce,CRM Cloud,On-Prem,3,2
14661,DEV-14661,Singapore,Microsoft 365,PowerPoint,Cloud,2,1
14662,DEV-14662,Germany,Zoom,Zoom Meetings,On-Prem,2,0
14663,DEV-14663,UK,Zoom,Zoom Meetings,On-Prem,4,2
14664,DEV-14664,India,Zoom,Zoom Meetings,On-Prem,3,2
14665,DEV-14665,Singapore,Microsoft 365,Word,On-Prem,4,0
14666,DEV-14666,Germany,Oracle DB,Oracle 21c,Cloud,1,1
14667,DEV-14667,India,Adobe CC,Premiere Pro,Cloud,3,2
14668,DEV-14668,Germany,SQL Server,SQL 2022,Cloud,2,2
14669,DEV-14669,UK,Microsoft 365,Teams,Cloud,5,0
14670,DEV-14670,US,Salesforce,CRM Cloud,Cloud,5,0
14671,DEV-14671,Singapore,Adobe CC,Illustrator,On-Prem,3,3
14672,DEV-14672,US,Adobe CC,Premiere Pro,Cloud,2,1
14673,DEV-14673,Germany,SQL Server,SQL 2019,On-Prem,5,1
14674,DEV-14674,UK,Zoom,Zoom Meetings,Cloud,4,3
14675,DEV-14675,US,Adobe CC,Premiere Pro,Cloud,4,0
14676,DEV-14676,US,Microsoft 365,Teams,Cloud,2,1
14677,DEV-14677,US,Oracle DB,Oracle 19c,Cloud,5,1
14678,DEV-14678,UK,Salesforce,CRM Cloud,Cloud,4,3
14679,DEV-14679,US,Microsoft 365,PowerPoint,On-Prem,2,1
14680,DEV-14680,Germany,Oracle DB,Oracle 19c,On-Prem,2,1
14681,DEV-14681,US,Microsoft 365,Teams,Cloud,2,2
14682,DEV-14682,Germany,Zoom,Zoom Meetings,On-Prem,5,1
14683,DEV-14683,Singapore,Salesforce,CRM Cloud,On-Prem,4,2
14684,DEV-14684,Germany,SQL Server,SQL 2019,On-Prem,4,2
14685,DEV-14685,Germany,Adobe CC,Illustrator,On-Prem,1,1
14686,DEV-14686,Germany,Microsoft 365,Word,On-Prem,4,4
14687,DEV-14687,US,SQL Server,SQL 2022,On-Prem,3,2
