Month,ResourceID,Cloud,Service,Region,InstanceSize,AvgCPUPercent,AvgMemPercent,OnDemandCost,DiscountedCost
2025-04,gc-0192,GCP,Storage,us-west1,2xlarge,28.0,42.0,151.48,128.52
2025-05,gc-0192,GCP,Storage,us-west1,2xlarge,24.0,43.0,185.82,94.18
2025-06,gc-0192,GCP,Storage,us-west1,2xlarge,26.4,41.8,142.71,137.29
2025-07,gc-0192,GCP,Storage,us-west1,2xlarge,27.4,37.0,167.71,112.29
2025-08,gc-0192,GCP,Storage,us-west1,2xlarge,27.9,36.3,174.82,105.18
2024-09,gc-0193,GCP,Storage,asia-south1,xlarge,2.0,16.0,124.18,115.82
2024-10,gc-0193,GCP,Storage,asia-south1,xlarge,2.0,11.9,118.57,121.43
2024-11,gc-0193,GCP,Storage,asia-south1,xlarge,2.0,12.7,152.2,87.8
2024-12,gc-0193,GCP,Storage,asia-south1,xlarge,7.7,14.9,150.01,89.99
2025-01,gc-0193,GCP,Storage,asia-south1,xlarge,2.0,21.3,128.56,111.44
2025-02,gc-0193,GCP,Storage,asia-south1,xlarge,2.8,16.2,143.09,96.91
2025-03,gc-0193,GCP,Storage,asia-south1,xlarge,2.0,14.1,134.4,105.6
2025-04,gc-0193,GCP,Storage,asia-south1,xlarge,2.1,16.1,140.35,99.65
2025-05,gc-0193,GCP,Storage,asia-south1,xlarge,3.0,9.1,129.19,110.81
2025-06,gc-0193,GCP,Storage,asia-south1,xlarge,2.0,13.4,151.4,88.6
2025-07,gc-0193,GCP,Storage,asia-south1,xlarge,5.9,12.0,144.16,95.84
2025-08,gc-0193,GCP,Storage,asia-south1,xlarge,2.0,8.0,107.17,132.83
2024-09,aw-0194,AWS,Cache,us-west-2,small,25.2,44.5,58.77,61.23
2024-10,aw-0194,AWS,Cache,us-west-2,small,36.0,32.6,72.51,47.49
2024-11,aw-0194,AWS,Cache,us-west-2,small,33.3,36.3,67.82,52.18
2024-12,aw-0194,AWS,Cache,us-west-2,small,33.4,40.8,63.83,56.17
2025-01,aw-0194,AWS,Cache,us-west-2,small,33.9,39.5,69.57,50.43
2025-02,aw-0194,AWS,Cache,us-west-2,small,29.3,36.1,77.62,42.38
2025-03,aw-0194,AWS,Cache,us-west-2,small,32.3,35.9,61.83,58.17
2025-04,aw-0194,AWS,Cache,us-west-2,small,34.8,38.2,71.28,48.72
2025-05,aw-0194,AWS,Cache,us-west-2,small,33.1,28.9,57.07,62.93
2025-06,aw-0194,AWS,Cache,us-west-2,small,31.9,36.6,66.38,53.62
2025-07,aw-0194,AWS,Cache,us-west-2,small,22.4,35.3,80.6,39.4
2025-08,aw-0194,AWS,Cache,us-west-2,small,28.0,31.7,62.95,57.05
2024-09,az-0195,Azure,Cache,eastus,small,11.5,32.9,69.3,50.7
2024-10,az-0195,Azure,Cache,eastus,small,12.6,35.6,70.65,49.35
2024-11,az-0195,Azure,Cache,eastus,small,11.3,34.5,57.45,62.55
2024-12,az-0195,Azure,Cache,eastus,small,16.0,36.5,75.57,44.43
2025-01,az-0195,Azure,Cache,eastus,small,16.0,23.7,75.46,44.54
2025-02,az-0195,Azure,Cache,eastus,small,15.2,23.4,59.3,60.7
2025-03,az-0195,Azure,Cache,eastus,small,12.6,30.3,67.61,52.39
2025-04,az-0195,Azure,Cache,eastus,small,15.5,20.2,65.55,54.45
2025-05,az-0195,Azure,Cache,eastus,small,7.5,22.6,67.79,52.21
2025-06,az-0195,Azure,Cache,eastus,small,9.6,24.7,73.09,46.91
2025-07,az-0195,Azure,Cache,eastus,small,10.7,26.9,65.94,54.06
2025-08,az-0195,Azure,Cache,eastus,small,7.5,25.4,70.04,49.96
2024-09,aw-0196,AWS,Compute/VM,us-east-1,large,5.5,38.5,124.21,75.79
2024-10,aw-0196,AWS,Compute/VM,us-east-1,large,2.0,32.7,88.99,111.01
2024-11,aw-0196,AWS,Compute/VM,us-east-1,large,2.0,33.4,124.71,75.29
2024-12,aw-0196,AWS,Compute/VM,us-east-1,large,4.5,33.5,107.4,92.6
2025-01,aw-0196,AWS,Compute/VM,us-east-1,large,2.4,31.5,105.71,94.29
2025-02,aw-0196,AWS,Compute/VM,us-east-1,large,4.1,29.9,90.7,109.3
2025-03,aw-0196,AWS,Compute/VM,us-east-1,large,10.7,34.4,92.13,107.87
2025-04,aw-0196,AWS,Compute/VM,us-east-1,large,6.0,29.2,82.52,117.48
2025-05,aw-0196,AWS,Compute/VM,us-east-1,large,3.5,25.9,122.15,77.85
2025-06,aw-0196,AWS,Compute/VM,us-east-1,large,2.9,25.7,97.43,102.57
2025-07,aw-0196,AWS,Compute/VM,us-east-1,large,3.3,28.9,125.88,74.12
2025-08,aw-0196,AWS,Compute/VM,us-east-1,large,2.0,30.7,123.26,76.74
2024-09,aw-0197,AWS,Compute/VM,ap-south-1,large,19.7,48.5,126.64,73.36
2024-10,aw-0197,AWS,Compute/VM,ap-south-1,large,28.9,49.0,114.39,85.61
2024-11,aw-0197,AWS,Compute/VM,ap-south-1,large,26.0,45.1,129.2,70.8
2024-12,aw-0197,AWS,Compute/VM,ap-south-1,large,30.6,40.7,110.81,89.19
2025-01,aw-0197,AWS,Compute/VM,ap-south-1,large,24.0,44.9,97.88,102.12
2025-02,aw-0197,AWS,Compute/VM,ap-south-1,large,21.4,42.4,96.9,103.1
2025-03,aw-0197,AWS,Compute/VM,ap-south-1,large,23.0,42.6,121.23,78.77
2025-04,aw-0197,AWS,Compute/VM,ap-south-1,large,26.6,46.7,97.5,102.5
2025-05,aw-0197,AWS,Compute/VM,ap-south-1,large,29.5,42.2,115.34,84.66
2025-06,aw-0197,AWS,Compute/VM,ap-south-1,large,24.2,40.9,108.4,91.6
2025-07,aw-0197,AWS,Compute/VM,ap-south-1,large,25.6,44.4,108.19,91.81
2025-08,aw-0197,AWS,Compute/VM,ap-south-1,large,21.5,34.0,130.62,69.38
2024-09,az-0198,Azure,Storage,southeastasia,nano,14.1,4.2,25.4,14.6
2024-10,az-0198,Azure,Storage,southeastasia,nano,13.4,3.4,22.19,17.81
2024-11,az-0198,Azure,Storage,southeastasia,nano,13.4,4.5,20.86,19.14
2024-12,az-0198,Azure,Storage,southeastasia,nano,15.7,5.9,25.14,14.86
2025-01,az-0198,Azure,Storage,southeastasia,nano,18.4,4.4,22.28,17.72
2025-02,az-0198,Azure,Storage,southeastasia,nano,20.0,9.1,25.31,14.69
2025-03,az-0198,Azure,Storage,southeastasia,nano,15.6,8.7,25.79,14.21
2025-04,az-0198,Azure,Storage,southeastasia,nano,17.3,7.9,21.34,18.66
2025-05,az-0198,Azure,Storage,southeastasia,nano,9.4,9.1,22.05,17.95
2025-06,az-0198,Azure,Storage,southeastasia,nano,14.8,3.5,25.18,14.82
2025-07,az-0198,Azure,Storage,southeastasia,nano,10.8,3.0,21.8,18.2
2025-08,az-0198,Azure,Storage,southeastasia,nano,15.4,7.3,25.5,14.5
2024-09,aw-0199,AWS,Database,eu-west-1,micro,21.6,63.1,50.52,29.48
2024-10,aw-0199,AWS,Database,eu-west-1,micro,26.0,60.1,40.6,39.4
2024-11,aw-0199,AWS,Database,eu-west-1,micro,21.0,59.7,45.51,34.49
2024-12,aw-0199,AWS,Database,eu-west-1,micro,25.3,60.9,48.93,31.07
2025-01,aw-0199,AWS,Database,eu-west-1,micro,21.3,56.1,48.56,31.44
2025-02,aw-0199,AWS,Database,eu-west-1,micro,27.7,59.6,52.08,27.92
2025-03,aw-0199,AWS,Database,eu-west-1,micro,21.9,58.8,35.26,44.74
2025-04,aw-0199,AWS,Database,eu-west-1,micro,27.9,58.1,49.82,30.18
2025-05,aw-0199,AWS,Database,eu-west-1,micro,25.0,56.7,46.92,33.08
2025-06,aw-0199,AWS,Database,eu-west-1,micro,19.7,59.0,40.02,39.98
2025-07,aw-0199,AWS,Database,eu-west-1,micro,20.7,51.8,43.73,36.27
2025-08,aw-0199,AWS,Database,eu-west-1,micro,17.3,53.7,47.57,32.43
2024-09,az-0200,Azure,Storage,southeastasia,nano,27.3,19.1,20.31,19.69
2024-10,az-0200,Azure,Storage,southeastasia,nano,21.2,17.4,23.65,16.35
2024-11,az-0200,Azure,Storage,southeastasia,nano,22.7,26.3,21.03,18.97
2024-12,az-0200,Azure,Storage,southeastasia,nano,18.3,23.3,25.52,14.48
2025-01,az-0200,Azure,Storage,southeastasia,nano,23.2,20.4,25.0,15.0
2025-02,az-0200,Azure,Storage,southeastasia,nano,21.2,22.1,24.39,15.61
2025-03,az-0200,Azure,Storage,southeastasia,nano,26.5,22.6,22.11,17.89
2025-04,az-0200,Azure,Storage,southeastasia,nano,18.1,18.3,22.37,17.63
2025-05,az-0200,Azure,Storage,southeastasia,nano,21.4,14.7,25.77,14.23
2025-06,az-0200,Azure,Storage,southeastasia,nano,18.6,14.7,22.24,17.76
2025-07,az-0200,Azure,Storage,southeastasia,nano,13.7,13.9,27.34,12.66
2025-08,az-0200,Azure,Storage,southeastasia,nano,17.1,13.3,22.34,17.66
2024-09,az-0201,Azure,Compute/VM,westeurope,large,31.7,20.3,104.17,95.83
2024-10,az-0201,Azure,Compute/VM,westeurope,large,36.2,19.4,113.33,86.67
2024-11,az-0201,Azure,Compute/VM,westeurope,large,29.2,21.6,117.08,82.92
2024-12,az-0201,Azure,Compute/VM,westeurope,large,34.3,16.7,121.76,78.24
2025-01,az-0201,Azure,Compute/VM,westeurope,large,31.6,19.7,120.8,79.2
2025-02,az-0201,Azure,Compute/VM,westeurope,large,41.6,17.1,113.87,86.13
2025-03,az-0201,Azure,Compute/VM,westeurope,large,36.0,15.1,112.19,87.81
2025-04,az-0201,Azure,Compute/VM,westeurope,large,38.3,21.2,116.3,83.7
2025-05,az-0201,Azure,Compute/VM,westeurope,large,31.7,13.8,109.56,90.44
2025-06,az-0201,Azure,Compute/VM,westeurope,large,34.3,25.2,110.43,89.57
2025-07,az-0201,Azure,Compute/VM,westeurope,large,25.0,11.3,105.43,94.57
2025-08,az-0201,Azure,Compute/VM,westeurope,large,32.5,17.5,91.57,108.43
2024-09,az-0202,Azure,Compute/VM,westus2,small,47.0,44.3,69.66,50.34
2024-10,az-0202,Azure,Compute/VM,westus2,small,47.9,52.8,63.12,56.88
2024-11,az-0202,Azure,Compute/VM,westus2,small,53.9,58.2,73.91,46.09
2024-12,az-0202,Azure,Compute/VM,westus2,small,51.1,49.9,64.8,55.2
2025-01,az-0202,Azure,Compute/VM,westus2,small,52.8,36.2,55.24,64.76
2025-02,az-0202,Azure,Compute/VM,westus2,small,53.2,43.4,61.16,58.84
2025-03,az-0202,Azure,Compute/VM,westus2,small,46.8,41.8,57.79,62.21
2025-04,az-0202,Azure,Compute/VM,westus2,small,48.6,43.1,71.02,48.98
2025-05,az-0202,Azure,Compute/VM,westus2,small,48.7,38.5,77.19,42.81
2025-06,az-0202,Azure,Compute/VM,westus2,small,44.6,37.5,68.41,51.59
2025-07,az-0202,Azure,Compute/VM,westus2,small,43.2,38.0,58.08,61.92
2025-08,az-0202,Azure,Compute/VM,westus2,small,49.8,39.2,74.73,45.27
2024-09,aw-0203,AWS,Compute/VM,eu-west-1,micro,10.9,51.8,36.4,43.6
2024-10,aw-0203,AWS,Compute/VM,eu-west-1,micro,12.7,56.7,41.75,38.25
2024-11,aw-0203,AWS,Compute/VM,eu-west-1,micro,20.7,54.3,54.48,25.52
2024-12,aw-0203,AWS,Compute/VM,eu-west-1,micro,15.6,43.9,37.86,42.14
2025-01,aw-0203,AWS,Compute/VM,eu-west-1,micro,16.0,48.8,39.14,40.86
2025-02,aw-0203,AWS,Compute/VM,eu-west-1,micro,16.2,51.2,49.53,30.47
2025-03,aw-0203,AWS,Compute/VM,eu-west-1,micro,14.0,49.4,47.7,32.3
2025-04,aw-0203,AWS,Compute/VM,eu-west-1,micro,15.6,48.6,44.71,35.29
2025-05,aw-0203,AWS,Compute/VM,eu-west-1,micro,15.5,42.4,40.72,39.28
2025-06,aw-0203,AWS,Compute/VM,eu-west-1,micro,15.4,42.5,44.29,35.71
2025-07,aw-0203,AWS,Compute/VM,eu-west-1,micro,10.6,45.3,46.21,33.79
2025-08,aw-0203,AWS,Compute/VM,eu-west-1,micro,13.9,43.3,45.96,34.04
2024-09,aw-0204,AWS,Compute/VM,us-east-1,medium,15.4,16.5,85.53,74.47
2024-10,aw-0204,AWS,Compute/VM,us-east-1,medium,23.3,16.5,92.24,67.76
2024-11,aw-0204,AWS,Compute/VM,us-east-1,medium,19.1,19.5,85.39,74.61
2024-12,aw-0204,AWS,Compute/VM,us-east-1,medium,19.4,14.3,64.23,95.77
2025-01,aw-0204,AWS,Compute/VM,us-east-1,medium,21.7,12.6,83.66,76.34
2025-02,aw-0204,AWS,Compute/VM,us-east-1,medium,21.6,11.7,89.05,70.95
2025-03,aw-0204,AWS,Compute/VM,us-east-1,medium,16.9,16.0,86.21,73.79
2025-04,aw-0204,AWS,Compute/VM,us-east-1,medium,18.9,6.6,99.46,60.54
2025-05,aw-0204,AWS,Compute/VM,us-east-1,medium,18.9,12.0,97.19,62.81
2025-06,aw-0204,AWS,Compute/VM,us-east-1,medium,16.7,9.5,98.15,61.85
2025-07,aw-0204,AWS,Compute/VM,us-east-1,medium,18.1,8.5,103.32,56.68
2025-08,aw-0204,AWS,Compute/VM,us-east-1,medium,10.1,10.7,83.53,76.47
2024-09,gc-0205,GCP,Storage,asia-south1,medium,25.9,32.2,93.19,66.81
2024-10,gc-0205,GCP,Storage,asia-south1,medium,23.7,21.4,90.51,69.49
2024-11,gc-0205,GCP,Storage,asia-south1,medium,35.0,32.8,83.5,76.5
2024-12,gc-0205,GCP,Storage,asia-south1,medium,26.3,26.6,89.83,70.17
2025-01,gc-0205,GCP,Storage,asia-south1,medium,29.1,26.6,95.34,64.66
2025-02,gc-0205,GCP,Storage,asia-south1,medium,28.1,29.0,80.83,79.17
2025-03,gc-0205,GCP,Storage,asia-south1,medium,27.7,30.5,103.64,56.36
2025-04,gc-0205,GCP,Storage,asia-south1,medium,35.8,24.1,86.96,73.04
2025-05,gc-0205,GCP,Storage,asia-south1,medium,26.4,25.9,106.9,53.1
2025-06,gc-0205,GCP,Storage,asia-south1,medium,21.2,22.2,82.13,77.87
2025-07,gc-0205,GCP,Storage,asia-south1,medium,22.3,18.9,104.99,55.01
2025-08,gc-0205,GCP,Storage,asia-south1,medium,25.1,31.0,103.19,56.81
2024-09,gc-0206,GCP,Compute/VM,asia-south1,nano,24.5,3.5,22.33,17.67
2024-10,gc-0206,GCP,Compute/VM,asia-south1,nano,25.9,6.1,18.71,21.29
2024-11,gc-0206,GCP,Compute/VM,asia-south1,nano,22.6,3.0,22.88,17.12
2024-12,gc-0206,GCP,Compute/VM,asia-south1,nano,25.4,3.0,23.05,16.95
2025-01,gc-0206,GCP,Compute/VM,asia-south1,nano,28.3,5.9,19.96,20.04
2025-02,gc-0206,GCP,Compute/VM,asia-south1,nano,24.7,3.5,20.9,19.1
2025-03,gc-0206,GCP,Compute/VM,asia-south1,nano,20.2,3.0,21.21,18.79
2025-04,gc-0206,GCP,Compute/VM,asia-south1,nano,20.2,3.0,23.89,16.11
2025-05,gc-0206,GCP,Compute/VM,asia-south1,nano,26.4,3.0,22.59,17.41
2025-06,gc-0206,GCP,Compute/VM,asia-south1,nano,23.5,3.0,20.83,19.17
2025-07,gc-0206,GCP,Compute/VM,asia-south1,nano,21.6,3.0,21.7,18.3
2025-08,gc-0206,GCP,Compute/VM,asia-south1,nano,24.6,15.1,22.94,17.06
2024-09,aw-0207,AWS,Cache,ap-south-1,medium,20.6,37.1,89.75,70.25
2024-10,aw-0207,AWS,Cache,ap-south-1,medium,19.6,32.4,97.22,62.78
2024-11,aw-0207,AWS,Cache,ap-south-1,medium,26.1,39.9,92.14,67.86
2024-12,aw-0207,AWS,Cache,ap-south-1,medium,19.8,43.1,88.63,71.37
2025-01,aw-0207,AWS,Cache,ap-south-1,medium,27.6,36.1,85.55,74.45
2025-02,aw-0207,AWS,Cache,ap-south-1,medium,22.4,33.6,99.75,60.25
2025-03,aw-0207,AWS,Cache,ap-south-1,medium,30.8,29.7,98.91,61.09
2025-04,aw-0207,AWS,Cache,ap-south-1,medium,24.4,28.5,97.44,62.56
2025-05,aw-0207,AWS,Cache,ap-south-1,medium,23.1,30.7,100.69,59.31
2025-06,aw-0207,AWS,Cache,ap-south-1,medium,22.8,30.2,108.99,51.01
2025-07,aw-0207,AWS,Cache,ap-south-1,medium,18.8,29.8,87.58,72.42
2025-08,aw-0207,AWS,Cache,ap-south-1,medium,19.2,26.7,91.62,68.38
2024-09,gc-0208,GCP,Cache,europe-west1,small,21.5,9.9,65.1,54.9
2024-10,gc-0208,GCP,Cache,europe-west1,small,23.4,7.8,76.65,43.35
2024-11,gc-0208,GCP,Cache,europe-west1,small,20.3,10.0,76.51,43.49
2024-12,gc-0208,GCP,Cache,europe-west1,small,24.6,10.4,60.0,60.0
2025-01,gc-0208,GCP,Cache,europe-west1,small,23.1,10.3,57.67,62.33
2025-02,gc-0208,GCP,Cache,europe-west1,small,23.4,12.5,66.38,53.62
2025-03,gc-0208,GCP,Cache,europe-west1,small,24.0,4.3,66.19,53.81
2025-04,gc-0208,GCP,Cache,europe-west1,small,24.4,4.6,74.16,45.84
2025-05,gc-0208,GCP,Cache,europe-west1,small,25.1,9.6,74.72,45.28
2025-06,gc-0208,GCP,Cache,europe-west1,small,23.8,11.1,78.4,41.6
2025-07,gc-0208,GCP,Cache,europe-west1,small,23.3,14.7,73.68,46.32
2025-08,gc-0208,GCP,Cache,europe-west1,small,20.6,8.6,77.4,42.6
2024-09,aw-0209,AWS,Cache,us-west-2,nano,37.8,37.8,17.7,22.3
2024-10,aw-0209,AWS,Cache,us-west-2,nano,32.2,38.5,24.4,15.6
2024-11,aw-0209,AWS,Cache,us-west-2,nano,35.5,24.6,19.07,20.93
2024-12,aw-0209,AWS,Cache,us-west-2,nano,43.2,26.0,18.49,21.51
2025-01,aw-0209,AWS,Cache,us-west-2,nano,40.0,34.1,22.3,17.7
2025-02,aw-0209,AWS,Cache,us-west-2,nano,38.5,20.1,17.06,22.94
2025-03,aw-0209,AWS,Cache,us-west-2,nano,43.5,31.6,26.66,13.34
2025-04,aw-0209,AWS,Cache,us-west-2,nano,38.2,28.1,25.39,14.61
2025-05,aw-0209,AWS,Cache,us-west-2,nano,39.7,27.9,26.37,13.63
2025-06,aw-0209,AWS,Cache,us-west-2,nano,33.0,24.2,25.9,14.1
2025-07,aw-0209,AWS,Cache,us-west-2,nano,36.4,29.5,25.4,14.6
2025-08,aw-0209,AWS,Cache,us-west-2,nano,37.7,28.9,17.69,22.31
2024-09,aw-0210,AWS,Storage,ap-south-1,large,23.9,14.9,83.28,116.72
2024-10,aw-0210,AWS,Storage,ap-south-1,large,21.9,13.7,105.11,94.89
2024-11,aw-0210,AWS,Storage,ap-south-1,large,23.0,15.6,104.06,95.94
2024-12,aw-0210,AWS,Storage,ap-south-1,large,22.3,19.3,104.6,95.4
2025-01,aw-0210,AWS,Storage,ap-south-1,large,19.4,16.6,106.88,93.12
2025-02,aw-0210,AWS,Storage,ap-south-1,large,17.1,10.8,105.21,94.79
2025-03,aw-0210,AWS,Storage,ap-south-1,large,21.9,13.1,115.19,84.81
2025-04,aw-0210,AWS,Storage,ap-south-1,large,22.1,11.5,128.73,71.27
2025-05,aw-0210,AWS,Storage,ap-south-1,large,22.0,21.0,121.69,78.31
2025-06,aw-0210,AWS,Storage,ap-south-1,large,18.9,10.7,111.45,88.55
2025-07,aw-0210,AWS,Storage,ap-south-1,large,14.7,14.1,126.95,73.05
2025-08,aw-0210,AWS,Storage,ap-south-1,large,21.3,17.2,104.96,95.04
2024-09,az-0211,Azure,Compute/VM,westus2,2xlarge,26.4,32.5,130.6,149.4
2024-10,az-0211,Azure,Compute/VM,westus2,2xlarge,29.0,32.6,144.61,135.39
2024-11,az-0211,Azure,Compute/VM,westus2,2xlarge,34.5,35.6,169.12,110.88
2024-12,az-0211,Azure,Compute/VM,westus2,2xlarge,33.9,36.9,182.34,97.66
2025-01,az-0211,Azure,Compute/VM,westus2,2xlarge,34.4,28.4,169.05,110.95
2025-02,az-0211,Azure,Compute/VM,westus2,2xlarge,28.7,39.0,132.95,147.05
2025-03,az-0211,Azure,Compute/VM,westus2,2xlarge,35.4,26.5,152.71,127.29
2025-04,az-0211,Azure,Compute/VM,westus2,2xlarge,33.7,33.7,175.33,104.67
2025-05,az-0211,Azure,Compute/VM,westus2,2xlarge,33.7,25.9,160.57,119.43
2025-06,az-0211,Azure,Compute/VM,westus2,2xlarge,28.6,26.9,151.44,128.56
2025-07,az-0211,Azure,Compute/VM,westus2,2xlarge,32.1,31.4,171.43,108.57
2025-08,az-0211,Azure,Compute/VM,westus2,2xlarge,25.8,30.7,167.48,112.52
2024-09,az-0212,Azure,Cache,westeurope,micro,16.2,40.8,40.16,39.84
2024-10,az-0212,Azure,Cache,westeurope,micro,13.8,37.2,42.45,37.55
2024-11,az-0212,Azure,Cache,westeurope,micro,18.0,40.8,49.01,30.99
2024-12,az-0212,Azure,Cache,westeurope,micro,15.4,35.5,44.04,35.96
2025-01,az-0212,Azure,Cache,westeurope,micro,17.8,42.0,43.06,36.94
2025-02,az-0212,Azure,Cache,westeurope,micro,16.5,42.2,44.28,35.72
2025-03,az-0212,Azure,Cache,westeurope,micro,13.3,37.8,43.58,36.42
2025-04,az-0212,Azure,Cache,westeurope,micro,15.0,35.6,44.5,35.5
2025-05,az-0212,Azure,Cache,westeurope,micro,18.5,40.5,38.66,41.34
2025-06,az-0212,Azure,Cache,westeurope,micro,14.2,39.0,39.45,40.55
2025-07,az-0212,Azure,Cache,westeurope,micro,15.7,42.4,47.0,33.0
2025-08,az-0212,Azure,Cache,westeurope,micro,16.6,40.4,44.27,35.73
2024-09,az-0213,Azure,Storage,westeurope,micro,19.6,13.5,49.95,30.05
2024-10,az-0213,Azure,Storage,westeurope,micro,23.8,19.0,54.46,25.54
2024-11,az-0213,Azure,Storage,westeurope,micro,25.5,21.6,44.12,35.88
2024-12,az-0213,Azure,Storage,westeurope,micro,27.9,17.2,53.44,26.56
2025-01,az-0213,Azure,Storage,westeurope,micro,18.7,23.1,45.59,34.41
2025-02,az-0213,Azure,Storage,westeurope,micro,24.8,19.5,47.35,32.65
2025-03,az-0213,Azure,Storage,westeurope,micro,28.5,21.9,45.93,34.07
2025-04,az-0213,Azure,Storage,westeurope,micro,26.8,16.8,42.17,37.83
2025-05,az-0213,Azure,Storage,westeurope,micro,27.6,22.1,48.96,31.04
2025-06,az-0213,Azure,Storage,westeurope,micro,24.7,24.0,40.73,39.27
2025-07,az-0213,Azure,Storage,westeurope,micro,23.1,17.6,38.66,41.34
2025-08,az-0213,Azure,Storage,westeurope,micro,20.1,22.4,48.02,31.98
2024-09,gc-0214,GCP,Compute/VM,asia-south1,2xlarge,31.3,11.7,128.56,151.44
2024-10,gc-0214,GCP,Compute/VM,asia-south1,2xlarge,34.2,20.9,154.87,125.13
2024-11,gc-0214,GCP,Compute/VM,asia-south1,2xlarge,24.3,9.1,143.69,136.31
2024-12,gc-0214,GCP,Compute/VM,asia-south1,2xlarge,29.0,12.1,151.34,128.66
2025-01,gc-0214,GCP,Compute/VM,asia-south1,2xlarge,33.1,5.1,166.27,113.73
2025-02,gc-0214,GCP,Compute/VM,asia-south1,2xlarge,33.9,7.8,156.49,123.51
2025-03,gc-0214,GCP,Compute/VM,asia-south1,2xlarge,29.3,14.8,143.22,136.78
2025-04,gc-0214,GCP,Compute/VM,asia-south1,2xlarge,30.8,5.4,155.05,124.95
2025-05,gc-0214,GCP,Compute/VM,asia-south1,2xlarge,29.0,4.7,137.9,142.1
2025-06,gc-0214,GCP,Compute/VM,asia-south1,2xlarge,29.3,11.9,158.35,121.65
2025-07,gc-0214,GCP,Compute/VM,asia-south1,2xlarge,28.2,9.0,163.53,116.47
2025-08,gc-0214,GCP,Compute/VM,asia-south1,2xlarge,30.3,6.7,134.7,145.3
2024-09,aw-0215,AWS,Database,eu-west-1,micro,6.6,48.3,37.02,42.98
2024-10,aw-0215,AWS,Database,eu-west-1,micro,2.0,48.2,51.76,28.24
2024-11,aw-0215,AWS,Database,eu-west-1,micro,7.5,49.7,49.85,30.15
2024-12,aw-0215,AWS,Database,eu-west-1,micro,6.3,53.7,49.24,30.76
2025-01,aw-0215,AWS,Database,eu-west-1,micro,6.0,43.9,47.66,32.34
2025-02,aw-0215,AWS,Database,eu-west-1,micro,9.0,55.2,36.89,43.11
2025-03,aw-0215,AWS,Database,eu-west-1,micro,6.5,47.5,46.74,33.26
2025-04,aw-0215,AWS,Database,eu-west-1,micro,5.6,44.3,50.31,29.69
2025-05,aw-0215,AWS,Database,eu-west-1,micro,7.8,42.1,45.98,34.02
2025-06,aw-0215,AWS,Database,eu-west-1,micro,2.6,40.8,49.29,30.71
2025-07,aw-0215,AWS,Database,eu-west-1,micro,8.4,41.4,45.28,34.72
2025-08,aw-0215,AWS,Database,eu-west-1,micro,2.0,41.9,53.79,26.21
2024-09,gc-0216,GCP,Storage,us-west1,2xlarge,20.2,54.5,139.4,140.6
2024-10,gc-0216,GCP,Storage,us-west1,2xlarge,20.2,48.2,169.53,110.47
2024-11,gc-0216,GCP,Storage,us-west1,2xlarge,19.5,50.0,146.49,133.51
2024-12,gc-0216,GCP,Storage,us-west1,2xlarge,25.1,58.5,128.17,151.83
2025-01,gc-0216,GCP,Storage,us-west1,2xlarge,23.0,45.7,160.87,119.13
2025-02,gc-0216,GCP,Storage,us-west1,2xlarge,16.9,44.4,168.3,111.7
2025-03,gc-0216,GCP,Storage,us-west1,2xlarge,19.5,49.5,188.77,91.23
2025-04,gc-0216,GCP,Storage,us-west1,2xlarge,24.2,42.1,142.49,137.51
2025-05,gc-0216,GCP,Storage,us-west1,2xlarge,19.0,41.6,173.51,106.49
2025-06,gc-0216,GCP,Storage,us-west1,2xlarge,21.2,42.9,121.92,158.08
2025-07,gc-0216,GCP,Storage,us-west1,2xlarge,19.8,44.0,151.34,128.66
2025-08,gc-0216,GCP,Storage,us-west1,2xlarge,20.6,36.5,159.71,120.29
2024-09,az-0217,Azure,Database,westus2,medium,25.6,36.2,80.15,79.85
2024-10,az-0217,Azure,Database,westus2,medium,29.1,42.3,100.5,59.5
2024-11,az-0217,Azure,Database,westus2,medium,31.0,31.6,77.14,82.86
2024-12,az-0217,Azure,Database,westus2,medium,31.4,37.7,96.48,63.52
2025-01,az-0217,Azure,Database,westus2,medium,25.9,29.1,76.42,83.58
2025-02,az-0217,Azure,Database,westus2,medium,34.7,28.9,103.91,56.09
2025-03,az-0217,Azure,Database,westus2,medium,24.2,24.6,90.12,69.88
2025-04,az-0217,Azure,Database,westus2,medium,27.2,32.0,105.02,54.98
2025-05,az-0217,Azure,Database,westus2,medium,26.1,29.7,99.1,60.9
2025-06,az-0217,Azure,Database,westus2,medium,33.9,33.0,106.56,53.44
2025-07,az-0217,Azure,Database,westus2,medium,28.8,30.0,98.29,61.71
2025-08,az-0217,Azure,Database,westus2,medium,22.0,39.0,109.87,50.13
2024-09,az-0218,Azure,Cache,southeastasia,xlarge,11.5,43.2,137.83,102.17
2024-10,az-0218,Azure,Cache,southeastasia,xlarge,17.3,38.0,140.2,99.8
2024-11,az-0218,Azure,Cache,southeastasia,xlarge,14.5,39.1,143.11,96.89
2024-12,az-0218,Azure,Cache,southeastasia,xlarge,13.3,37.7,139.79,100.21
2025-01,az-0218,Azure,Cache,southeastasia,xlarge,16.3,41.9,134.82,105.18
2025-02,az-0218,Azure,Cache,southeastasia,xlarge,17.5,35.3,128.8,111.2
2025-03,az-0218,Azure,Cache,southeastasia,xlarge,15.9,30.8,143.75,96.25
2025-04,az-0218,Azure,Cache,southeastasia,xlarge,16.0,37.7,134.16,105.84
